sentence_id,sign_mt,sign_mt_path_norm,sign_mt_ref_norm
0,1.410719293259578,0.0018416700956391358,0.007271748934327722
1,1.148287074234561,0.0018855288575280148,0.009649471212055134
2,3.139429769377015,0.009872420658418285,0.023428580368485184
3,2.2217900129136035,0.0042400572765526785,0.008781778707168394
4,1.2057286628965014,0.0024066440377175677,0.006413450334555858
5,0.7219036640176808,0.0026061504116161763,0.007598985937028219
6,0.8283388255902899,0.003907258611274953,0.010757647085588181
7,0.8935386035618181,0.0021635317277525863,0.007091576218744588
8,1.0478990634115162,0.0024656448550859204,0.010803083127953776
9,1.4087318671872633,0.001561786992447077,0.009920646952022981
10,0.8815445427751978,0.001735323903100783,0.008238734044628016
11,1.2847389085490035,0.0072996528894829745,0.011679444623172759
12,1.6222106404878343,0.0021543301998510414,0.009165031867162905
13,1.6754671074959138,0.0008461955088363201,0.007129647265940058
14,1.0440295237374484,0.00355112082903894,0.009578252511352737
15,1.5844368714036345,0.004305534976640311,0.011736569417804701
16,1.3935090347232908,0.0030227961707663576,0.008764207765555289
17,0.8374253796176546,0.0024414734099640076,0.006542385778262927
18,1.2404539010437565,0.0062022695052187824,0.009326721060479373
19,1.1960369212001616,0.003082569384536499,0.012330277538145995
20,1.0883283578911351,0.005668376864016329,0.008569514629064056
21,1.108962866473032,0.0009618064756921353,0.007492992341034
22,0.7335917083024389,0.002445305694341463,0.009169896353780486
23,1.174467296100636,0.0016022746195097353,0.00793558983851781
24,1.3763553896931313,0.0012661963106652542,0.007094615410789337
25,0.7843873476226507,0.004587060512413162,0.009015946524398284
26,1.3635859233408434,0.0028467347042606334,0.008469477784725735
27,1.6135154065388655,0.0015574473036089435,0.009115906251632009
28,0.7509041123271041,0.0022085415068444237,0.007741279508526846
29,1.0973294499413293,0.001959516874895231,0.009975722272193902
30,1.2868979720962046,0.0030567647793259016,0.009462485088942681
31,2.129813102926404,0.003468750981964827,0.011268852396436
32,1.156485650960175,0.0021181055878391484,0.012046725530835157
33,1.8940420115787173,0.003382217877819138,0.01246080270775472
34,1.296195530366319,0.0033493424557269227,0.010801629419719325
35,1.3499340683124386,0.0022498901138540642,0.010226773244791201
36,0.9669450975321299,0.0029301366591882724,0.008194449979085847
37,1.2652738482664785,0.003966375699894917,0.007313721666280222
38,1.4474220920736447,0.003462732277688145,0.013158382655214951
39,1.215583543982793,0.002648330161182555,0.0119174857253215
40,1.1979490282395753,0.0034325187055575224,0.006964819931625438
41,1.3751555609426136,0.0019987726176491478,0.0059789372214896245
42,0.7323581818093217,0.003736521335761845,0.006481045856719661
43,0.7720703925106707,0.004042253363930213,0.006832481349651953
44,1.3755553369845197,0.0016653212312161254,0.006742918318551568
45,1.0695715842126994,0.0012524257426378212,0.013369644802658742
46,1.7487821384238802,0.004286230731431079,0.008288067006748247
47,1.4475017606338132,0.0029008051315306876,0.014922698563235188
48,0.8058131978639576,0.0019140456006269775,0.007325574526035977
49,1.9340291914466738,0.0014024867233115837,0.01039800640562728
50,1.0831492488904122,0.0019693622707098405,0.008806091454393596
51,1.0391561123430635,0.0020415640714009104,0.007318000791148334
52,0.7661655172844096,0.0032464640562898713,0.006280045223642702
53,1.208192431755696,0.0016527940242895979,0.00604096215877848
54,1.427445459320859,0.0015266796356372824,0.008019356513038534
55,1.4357671529537082,0.002105230429550892,0.008157767914509706
56,0.8119151495169538,0.00144726408113539,0.006059068279977267
57,1.1340055955730732,0.0013695719753297987,0.005670027977865366
58,2.3398523146142987,0.00358323478501424,0.008068456257290685
59,1.183637729369107,0.003066418988002868,0.009035402514267992
60,1.7863967432731076,0.0013553844789629041,0.010207981390132043
61,0.8536955679504207,0.0023779820834273556,0.006516760060690234
62,1.4623184255714126,0.001040796032435169,0.009314130099180971
63,1.2021098518971973,0.0038283753245133673,0.009391483217946854
64,1.4870055714366321,0.0017894170534736849,0.01416195782320602
65,2.1996370353786068,0.002150182830282118,0.008363638917789379
66,0.7715717988568279,0.002352353045295207,0.008121808409019242
67,1.1266961832874807,0.0033936632026731347,0.010529870871845613
68,0.9097496457863727,0.007107419107706037,0.010338064156663327
69,1.455397796401415,0.0023898157576377915,0.011370295284386055
70,1.5081798757772746,0.0028243068834780424,0.012890426288694655
71,1.6831769656973106,0.002710429896452996,0.009299320252471328
72,0.8849945985880252,0.0037499771126611237,0.0074999542253222475
73,1.863709715174575,0.002442607752522379,0.00891727136447165
74,1.672494697931317,0.0035737066195113613,0.006854486466931628
75,1.6218808425079405,0.0017590898508762912,0.010531693782519095
76,1.3977702418998679,0.0028467825700608305,0.011457133130326785
77,1.4202959354738947,0.004140804476600276,0.013399018259187686
78,1.232057737300827,0.0022401049769105947,0.007377591241322317
79,1.1748819151582044,0.003445401510727872,0.010680744683256404
80,0.9270746910432106,0.002784008081210843,0.00996854506498076
81,0.9436622065026438,0.0023072425586861704,0.007997137343242743
82,1.2234857196503,0.002642517753024406,0.008802055537052518
83,0.8268674514224864,0.002793471119670562,0.007382745101986486
84,1.3973899960572238,0.0011812256940466812,0.010832480589590882
85,1.3063376069842403,0.0029029724599649786,0.007594986087117676
86,1.3792204459978972,0.002928281201694049,0.008729243329100614
87,1.461543020180004,0.0022872347733646384,0.012281874119159698
88,0.8013196738514224,0.004686079964043406,0.006514794096353028
89,0.6263830392397541,0.003314195974813514,0.006327101406462163
90,1.5968720143342772,0.0019356024416173057,0.008404589549127775
91,1.290809365839871,0.00531197269892951,0.008381878998960202
92,1.3225031258918185,0.005125981108107824,0.009796319451050507
93,0.9934304440013315,0.0035606825949868514,0.005984520746995973
94,1.381217844453228,0.003153465398295041,0.008270765535648072
95,0.9472198295531491,0.0021002656974570934,0.005604851062444669
96,1.0801893134751104,0.0024111368604355144,0.008711204140928309
97,1.3491372999067823,0.0013424251740365993,0.008485140250986052
98,1.325623982013268,0.0021983813963735786,0.012274296129752482
99,1.14689950805549,0.004110750924930072,0.0118237062686133
100,1.4762991182340444,0.0040557668083352864,0.009112957519963237
101,1.3940394688174655,0.0022667308436056352,0.007223002429106039
102,1.2329317592062465,0.0025264995065701775,0.007382824905426626
103,1.087933270512064,0.0030907195185001816,0.010361269242972038
104,1.6370040842043985,0.003670412744852911,0.008848670725429181
105,1.4244622525521187,0.0036524673142362017,0.005985135514924868
106,1.4098617474103894,0.0020612013851029082,0.007381475117331881
107,1.563868230070391,0.001962193513262724,0.008885614943581767
108,1.4982383916095618,0.009248385133392358,0.00979240778829779
109,1.5825661562419502,0.0014599318784519835,0.008554411655361893
110,1.291847166253283,0.0014883031869277455,0.006240807566440981
111,1.065775494541949,0.001966375451184408,0.010987376232391228
112,0.7136964673370938,0.002755584815973335,0.010652186079658116
113,1.2831964802794351,0.003888474182664955,0.008911086668607189
114,1.2136332802498482,0.0014710706427270887,0.008923774119484178
115,0.6376576908690924,0.002500618395565068,0.006376576908690924
116,0.5452709784531774,0.005398722558942351,0.007902477948596774
117,1.4418064155723807,0.0030940051836317183,0.006058010149463784
118,0.9264199949897873,0.001761254743326592,0.007720166624914895
119,1.5616998962348618,0.0018372939955704256,0.010411332641565746
120,1.9319797877473897,0.002558913626155483,0.01170896841059024
121,1.4873866893459298,0.005925843383848326,0.010856837148510436
122,0.70857237226947,0.0017803325936418845,0.007458656550204948
123,2.802358339146033,0.002681682621192376,0.006159029316804468
124,1.0076729855945,0.0011000796785966156,0.006586097945062091
125,0.9221634659209915,0.002352457821227019,0.0074368021445241255
126,0.822288306148206,0.0018946735164705208,0.008477199032455732
127,0.9944380124220281,0.003078755456414948,0.006719175759608298
128,2.094991425394846,0.0037544649200624476,0.017032450612966227
129,1.0247060491266078,0.0023183394776620085,0.0110183446142646
130,1.4416707149870276,0.001980316916190972,0.007032540073107452
131,0.8016106225680293,0.0017201944690301057,0.007634386881600279
132,2.577948029506341,0.007582200086783356,0.014087147702220443
