deusgg0101,ref,798,REF,deu,sgg,50,signsuisse.dsgs.40,False,1728462701.529,1728476821.185
deusgg0101,ref,800,REF,deu,sgg,33,signsuisse.dsgs.40,False,1728476821.189,1728476849.769
deusgg0101,ref,801,REF,deu,sgg,50,signsuisse.dsgs.40,False,1728476849.773,1728476901.501
deusgg0101,ref,802,REF,deu,sgg,33,signsuisse.dsgs.40,False,1728476901.503,1728476945.434
deusgg0101,ref,803,REF,deu,sgg,67,signsuisse.dsgs.40,False,1728476945.439,1728476968.485
deusgg0101,ref,805,REF,deu,sgg,67,signsuisse.dsgs.40,False,1728476968.49,1728476993.733
deusgg0101,ref,806,REF,deu,sgg,67,signsuisse.dsgs.40,False,1728476993.737,1728477019.399
deusgg0101,ref,807,REF,deu,sgg,50,signsuisse.dsgs.40,False,1728477019.402,1728477046.899
deusgg0101,ref,809,REF,deu,sgg,33,signsuisse.dsgs.40,False,1728477046.904,1728477068.198
deusgg0101,ref,810,REF,deu,sgg,68,signsuisse.dsgs.40,False,1728477068.202,1728477084.798
deusgg0101,ref,1000040,REF,deu,sgg,50,signsuisse.dsgs.40,True,1728477084.802,1728477106.933
deusgg0101,ref,812,REF,deu,sgg,33,signsuisse.dsgs.41,False,1728477107.375,1728477143.631
deusgg0101,ref,815,REF,deu,sgg,67,signsuisse.dsgs.41,False,1728477143.635,1728477159.799
deusgg0101,ref,816,REF,deu,sgg,33,signsuisse.dsgs.41,False,1728477159.803,1728477182.998
deusgg0101,ref,821,REF,deu,sgg,50,signsuisse.dsgs.41,False,1728477183.0,1728477213.783
deusgg0101,ref,822,REF,deu,sgg,50,signsuisse.dsgs.41,False,1728477213.787,1728477233.497
deusgg0101,ref,823,REF,deu,sgg,32,signsuisse.dsgs.41,False,1728477233.5,1728477257.48
deusgg0101,ref,828,REF,deu,sgg,33,signsuisse.dsgs.41,False,1728477257.485,1728477276.864
deusgg0101,ref,830,REF,deu,sgg,67,signsuisse.dsgs.41,False,1728477276.869,1728477286.829
deusgg0101,ref,837,REF,deu,sgg,33,signsuisse.dsgs.41,False,1728477286.832,1728477301.429
deusgg0101,ref,839,REF,deu,sgg,67,signsuisse.dsgs.41,False,1728477301.433,1728477320.629
deusgg0101,ref,1000041,REF,deu,sgg,50,signsuisse.dsgs.41,True,1728477320.632,1728477336.212
deusgg0101,ref,841,REF,deu,sgg,50,signsuisse.dsgs.42,False,1728477336.764,1728480531.082
deusgg0101,ref,842,REF,deu,sgg,33,signsuisse.dsgs.42,False,1728480531.085,1728480557.367
deusgg0101,ref,843,REF,deu,sgg,50,signsuisse.dsgs.42,False,1728480557.372,1728480581.651
deusgg0101,ref,850,REF,deu,sgg,33,signsuisse.dsgs.42,False,1728480581.655,1728480602.551
deusgg0101,ref,852,REF,deu,sgg,67,signsuisse.dsgs.42,False,1728480602.554,1728480611.132
deusgg0101,ref,854,REF,deu,sgg,50,signsuisse.dsgs.42,False,1728480611.136,1728480633.984
deusgg0101,ref,856,REF,deu,sgg,32,signsuisse.dsgs.42,False,1728480633.987,1728480644.251
deusgg0101,ref,857,REF,deu,sgg,50,signsuisse.dsgs.42,False,1728480644.254,1728480664.816
deusgg0101,ref,860,REF,deu,sgg,32,signsuisse.dsgs.42,False,1728480678.433,1728480688.901
deusgg0101,ref,862,REF,deu,sgg,33,signsuisse.dsgs.42,False,1728480688.904,1728480875.711
deusgg0101,ref,1000042,REF,deu,sgg,50,signsuisse.dsgs.42,True,1728480875.714,1728480879.113
deusgg0101,ref,863,REF,deu,sgg,33,signsuisse.dsgs.43,False,1728480879.561,1728569487.577
deusgg0101,ref,865,REF,deu,sgg,50,signsuisse.dsgs.43,False,1728569487.582,1728569510.743
