deusgg0301,sign_mt,798,TGT,deu,sgg,46,signsuisse.dsgs.40,False,1734364403.322,1734364574.283
deusgg0301,sign_mt,800,TGT,deu,sgg,24,signsuisse.dsgs.40,False,1734364574.29,1734364898.316
deusgg0301,sign_mt,801,TGT,deu,sgg,24,signsuisse.dsgs.40,False,1734364898.322,1734365035.167
deusgg0301,sign_mt,802,TGT,deu,sgg,50,signsuisse.dsgs.40,False,1734365035.174,1734365114.686
deusgg0301,sign_mt,803,TGT,deu,sgg,24,signsuisse.dsgs.40,False,1734365114.69,1734365152.585
deusgg0301,sign_mt,805,TGT,deu,sgg,30,signsuisse.dsgs.40,False,1734365152.59,1734365186.169
deusgg0301,sign_mt,806,TGT,deu,sgg,33,signsuisse.dsgs.40,False,1734365186.174,1734365222.452
deusgg0301,sign_mt,807,TGT,deu,sgg,27,signsuisse.dsgs.40,False,1734365222.456,1734365324.423
deusgg0301,sign_mt,809,TGT,deu,sgg,33,signsuisse.dsgs.40,False,1734365324.427,1734365343.071
deusgg0301,sign_mt,810,TGT,deu,sgg,26,signsuisse.dsgs.40,False,1734365343.074,1734365362.004
deusgg0301,sign_mt,1000040,TGT,deu,sgg,31,signsuisse.dsgs.40,True,1734365362.007,1734365370.721
deusgg0301,sign_mt,812,TGT,deu,sgg,33,signsuisse.dsgs.41,False,1734365371.056,1734365413.672
deusgg0301,sign_mt,815,TGT,deu,sgg,28,signsuisse.dsgs.41,False,1734365413.678,1734366428.898
deusgg0301,sign_mt,816,TGT,deu,sgg,42,signsuisse.dsgs.41,False,1734366428.902,1734366446.367
deusgg0301,sign_mt,821,TGT,deu,sgg,33,signsuisse.dsgs.41,False,1734366446.372,1734366549.569
deusgg0301,sign_mt,822,TGT,deu,sgg,30,signsuisse.dsgs.41,False,1734366549.573,1734366594.068
deusgg0301,sign_mt,823,TGT,deu,sgg,74,signsuisse.dsgs.41,False,1734366594.072,1734366623.733
deusgg0301,sign_mt,828,TGT,deu,sgg,23,signsuisse.dsgs.41,False,1734366623.74,1734366698.717
deusgg0301,sign_mt,830,TGT,deu,sgg,67,signsuisse.dsgs.41,False,1734366698.722,1734366783.467
deusgg0301,sign_mt,837,TGT,deu,sgg,67,signsuisse.dsgs.41,False,1734366783.472,1734366793.568
deusgg0301,sign_mt,839,TGT,deu,sgg,67,signsuisse.dsgs.41,False,1734366793.571,1734366831.434
deusgg0301,sign_mt,1000041,TGT,deu,sgg,46,signsuisse.dsgs.41,True,1734366831.437,1734366836.998
deusgg0301,sign_mt,841,TGT,deu,sgg,25,signsuisse.dsgs.42,False,1734366837.661,1734366896.483
deusgg0301,sign_mt,842,TGT,deu,sgg,33,signsuisse.dsgs.42,False,1734366896.489,1734366968.1
deusgg0301,sign_mt,843,TGT,deu,sgg,68,signsuisse.dsgs.42,False,1734366988.231,1734367004.117
deusgg0301,sign_mt,850,TGT,deu,sgg,47,signsuisse.dsgs.42,False,1734367004.122,1734367068.367
deusgg0301,sign_mt,852,TGT,deu,sgg,50,signsuisse.dsgs.42,False,1734367068.372,1734367123.466
deusgg0301,sign_mt,854,TGT,deu,sgg,50,signsuisse.dsgs.42,False,1734367123.472,1734367179.1
deusgg0301,sign_mt,856,TGT,deu,sgg,60,signsuisse.dsgs.42,False,1734367186.466,1734367193.399
deusgg0301,sign_mt,857,TGT,deu,sgg,50,signsuisse.dsgs.42,False,1734367193.404,1734367246.95
deusgg0301,sign_mt,860,TGT,deu,sgg,25,signsuisse.dsgs.42,False,1734367246.956,1734367330.352
deusgg0301,sign_mt,862,TGT,deu,sgg,33,signsuisse.dsgs.42,False,1734367330.354,1734367437.218
deusgg0301,sign_mt,1000042,TGT,deu,sgg,41,signsuisse.dsgs.42,True,1734367437.219,1734367443.219
deusgg0301,sign_mt,863,TGT,deu,sgg,42,signsuisse.dsgs.43,False,1734367443.772,1734367518.353
deusgg0301,sign_mt,865,TGT,deu,sgg,42,signsuisse.dsgs.43,False,1734367518.358,1734367608.019
deusgg0301,sign_mt,867,TGT,deu,sgg,25,signsuisse.dsgs.43,False,1734367608.024,1734367680.884
deusgg0301,sign_mt,869,TGT,deu,sgg,38,signsuisse.dsgs.43,False,1734367680.889,1734367703.767
deusgg0301,sign_mt,870,TGT,deu,sgg,43,signsuisse.dsgs.43,False,1734367703.771,1734367736.784
deusgg0301,sign_mt,874,TGT,deu,sgg,67,signsuisse.dsgs.43,False,1734367736.79,1734367848.684
deusgg0301,sign_mt,875,TGT,deu,sgg,33,signsuisse.dsgs.43,False,1734367865.634,1734367919.951
deusgg0301,sign_mt,878,TGT,deu,sgg,67,signsuisse.dsgs.43,False,1734367919.955,1734367941.233
deusgg0301,sign_mt,879,TGT,deu,sgg,40,signsuisse.dsgs.43,False,1734367941.235,1734367993.149
deusgg0301,sign_mt,881,TGT,deu,sgg,33,signsuisse.dsgs.43,False,1734367993.152,1734368039.831
deusgg0301,sign_mt,1000043,TGT,deu,sgg,38,signsuisse.dsgs.43,True,1734368039.834,1734368052.233
deusgg0301,sign_mt,886,TGT,deu,sgg,42,signsuisse.dsgs.44,False,1734368052.719,1734432793.792
deusgg0301,sign_mt,887,TGT,deu,sgg,24,signsuisse.dsgs.44,False,1734432793.798,1734432843.826
deusgg0301,sign_mt,889,TGT,deu,sgg,67,signsuisse.dsgs.44,False,1734432843.831,1734432863.608
deusgg0301,sign_mt,890,TGT,deu,sgg,50,signsuisse.dsgs.44,False,1734432863.614,1734432886.408
