deusgg0201,sockeye,6,TGT,deu,sgg,16,signsuisse.dsgs.0,False,1733758487.416,1733760645.745
deusgg0201,sockeye,7,TGT,deu,sgg,16,signsuisse.dsgs.0,False,1733760645.75,1733760664.06
deusgg0201,sockeye,9,TGT,deu,sgg,16,signsuisse.dsgs.0,False,1733760664.063,1733760692.027
deusgg0201,sockeye,10,TGT,deu,sgg,16,signsuisse.dsgs.0,False,1733760692.029,1733760711.776
deusgg0201,sockeye,13,TGT,deu,sgg,16,signsuisse.dsgs.0,False,1733760711.779,1733760779.543
deusgg0201,sockeye,14,TGT,deu,sgg,16,signsuisse.dsgs.0,False,1733760779.545,1733760795.895
deusgg0201,sockeye,15,TGT,deu,sgg,16,signsuisse.dsgs.0,False,1733760795.899,1733760842.477
deusgg0201,sockeye,16,TGT,deu,sgg,16,signsuisse.dsgs.0,False,1733760842.481,1733761047.096
deusgg0201,sockeye,17,TGT,deu,sgg,16,signsuisse.dsgs.0,False,1733761047.098,1733761252.527
deusgg0201,sockeye,22,TGT,deu,sgg,16,signsuisse.dsgs.0,False,1733761252.531,1733761266.378
deusgg0201,sockeye,1000000,TGT,deu,sgg,17,signsuisse.dsgs.0,True,1733761266.381,1733761276.361
deusgg0201,sockeye,23,TGT,deu,sgg,18,signsuisse.dsgs.1,False,1733761277.043,1734334453.602
deusgg0201,sockeye,24,TGT,deu,sgg,18,signsuisse.dsgs.1,False,1734334453.605,1734334483.936
deusgg0201,sockeye,25,TGT,deu,sgg,28,signsuisse.dsgs.1,False,1734334493.423,1734334499.937
deusgg0201,sockeye,26,TGT,deu,sgg,17,signsuisse.dsgs.1,False,1734334499.941,1734334528.054
deusgg0201,sockeye,27,TGT,deu,sgg,16,signsuisse.dsgs.1,False,1734334528.058,1734334576.02
deusgg0201,sockeye,30,TGT,deu,sgg,16,signsuisse.dsgs.1,False,1734334576.024,1734334593.337
deusgg0201,sockeye,33,TGT,deu,sgg,16,signsuisse.dsgs.1,False,1734334593.34,1734334615.92
deusgg0201,sockeye,34,TGT,deu,sgg,16,signsuisse.dsgs.1,False,1734334615.926,1734334645.936
deusgg0201,sockeye,35,TGT,deu,sgg,16,signsuisse.dsgs.1,False,1734334645.94,1734334688.336
deusgg0201,sockeye,36,TGT,deu,sgg,16,signsuisse.dsgs.1,False,1734334688.341,1734334706.136
deusgg0201,sockeye,1000001,TGT,deu,sgg,18,signsuisse.dsgs.1,True,1734334706.139,1734334712.537
deusgg0201,sockeye,38,TGT,deu,sgg,19,signsuisse.dsgs.2,False,1734334713.142,1734334736.736
deusgg0201,sockeye,39,TGT,deu,sgg,16,signsuisse.dsgs.2,False,1734334736.742,1734334765.119
deusgg0201,sockeye,43,TGT,deu,sgg,16,signsuisse.dsgs.2,False,1734334765.123,1734334784.335
deusgg0201,sockeye,47,TGT,deu,sgg,26,signsuisse.dsgs.2,False,1734334784.339,1734334810.252
deusgg0201,sockeye,48,TGT,deu,sgg,16,signsuisse.dsgs.2,False,1734334810.257,1734334857.369
deusgg0201,sockeye,49,TGT,deu,sgg,16,signsuisse.dsgs.2,False,1734334857.372,1734334924.068
deusgg0201,sockeye,51,TGT,deu,sgg,18,signsuisse.dsgs.2,False,1734334963.951,1734334973.634
deusgg0201,sockeye,52,TGT,deu,sgg,16,signsuisse.dsgs.2,False,1734334973.64,1734334993.718
deusgg0201,sockeye,57,TGT,deu,sgg,16,signsuisse.dsgs.2,False,1734334993.722,1734335029.752
deusgg0201,sockeye,60,TGT,deu,sgg,22,signsuisse.dsgs.2,False,1734335029.758,1734335069.382
deusgg0201,sockeye,1000002,TGT,deu,sgg,17,signsuisse.dsgs.2,True,1734335069.383,1734335075.785
deusgg0201,sockeye,61,TGT,deu,sgg,16,signsuisse.dsgs.3,False,1734335076.229,1734335139.902
deusgg0201,sockeye,62,TGT,deu,sgg,16,signsuisse.dsgs.3,False,1734335160.754,1734335176.402
deusgg0201,sockeye,67,TGT,deu,sgg,17,signsuisse.dsgs.3,False,1734335176.407,1734335196.0
deusgg0201,sockeye,68,TGT,deu,sgg,16,signsuisse.dsgs.3,False,1734335196.004,1734335205.367
deusgg0201,sockeye,71,TGT,deu,sgg,16,signsuisse.dsgs.3,False,1734335205.372,1734335251.834
deusgg0201,sockeye,72,TGT,deu,sgg,16,signsuisse.dsgs.3,False,1734335251.84,1734335275.717
deusgg0201,sockeye,73,TGT,deu,sgg,16,signsuisse.dsgs.3,False,1734335275.723,1734335313.933
deusgg0201,sockeye,76,TGT,deu,sgg,18,signsuisse.dsgs.3,False,1734335313.939,1734335343.516
deusgg0201,sockeye,80,TGT,deu,sgg,19,signsuisse.dsgs.3,False,1734335343.52,1734335369.134
deusgg0201,sockeye,81,TGT,deu,sgg,17,signsuisse.dsgs.3,False,1734335369.138,1734335403.451
deusgg0201,sockeye,1000003,TGT,deu,sgg,17,signsuisse.dsgs.3,True,1734335403.453,1734335407.683
deusgg0201,sockeye,85,TGT,deu,sgg,17,signsuisse.dsgs.4,False,1734335408.588,1734335477.397
deusgg0201,sockeye,86,TGT,deu,sgg,16,signsuisse.dsgs.4,False,1734335477.402,1734335542.18
deusgg0201,sockeye,89,TGT,deu,sgg,16,signsuisse.dsgs.4,False,1734335542.183,1734335556.714
deusgg0201,sockeye,90,TGT,deu,sgg,16,signsuisse.dsgs.4,False,1734335556.716,1734335588.314
deusgg0201,sockeye,93,TGT,deu,sgg,16,signsuisse.dsgs.4,False,1734335588.317,1734335607.566
deusgg0201,sockeye,95,TGT,deu,sgg,16,signsuisse.dsgs.4,False,1734335607.57,1734335634.549
deusgg0201,sockeye,97,TGT,deu,sgg,16,signsuisse.dsgs.4,False,1734335634.552,1734335694.132
deusgg0201,sockeye,98,TGT,deu,sgg,18,signsuisse.dsgs.4,False,1734335694.136,1734335716.748
deusgg0201,sockeye,99,TGT,deu,sgg,16,signsuisse.dsgs.4,False,1734335716.752,1734335736.798
deusgg0201,sockeye,101,TGT,deu,sgg,16,signsuisse.dsgs.4,False,1734335736.802,1734335763.248
deusgg0201,sockeye,1000004,TGT,deu,sgg,16,signsuisse.dsgs.4,True,1734335763.252,1734335767.264
deusgg0201,sockeye,102,TGT,deu,sgg,16,signsuisse.dsgs.5,False,1734335767.817,1734336592.474
deusgg0201,sockeye,103,TGT,deu,sgg,16,signsuisse.dsgs.5,False,1734336592.48,1734336871.055
deusgg0201,sockeye,106,TGT,deu,sgg,17,signsuisse.dsgs.5,False,1734336871.058,1734353037.666
deusgg0201,sockeye,108,TGT,deu,sgg,16,signsuisse.dsgs.5,False,1734353037.671,1734353055.865
deusgg0201,sockeye,109,TGT,deu,sgg,15,signsuisse.dsgs.5,False,1734353055.869,1734353205.682
deusgg0201,sockeye,110,TGT,deu,sgg,16,signsuisse.dsgs.5,False,1734353205.687,1734353272.249
deusgg0201,sockeye,113,TGT,deu,sgg,20,signsuisse.dsgs.5,False,1734353272.253,1734353367.399
deusgg0201,sockeye,114,TGT,deu,sgg,17,signsuisse.dsgs.5,False,1734353367.404,1734353384.967
deusgg0201,sockeye,115,TGT,deu,sgg,18,signsuisse.dsgs.5,False,1734353384.971,1734353418.283
deusgg0201,sockeye,116,TGT,deu,sgg,23,signsuisse.dsgs.5,False,1734353418.286,1734353435.817
deusgg0201,sockeye,1000005,TGT,deu,sgg,18,signsuisse.dsgs.5,True,1734353435.821,1734353439.151
deusgg0201,sockeye,117,TGT,deu,sgg,15,signsuisse.dsgs.6,False,1734353439.802,1734353537.317
deusgg0201,sockeye,118,TGT,deu,sgg,15,signsuisse.dsgs.6,False,1734353537.32,1734353566.754
deusgg0201,sockeye,124,TGT,deu,sgg,15,signsuisse.dsgs.6,False,1734353566.758,1734353590.42
deusgg0201,sockeye,125,TGT,deu,sgg,16,signsuisse.dsgs.6,False,1734353590.427,1734353643.486
deusgg0201,sockeye,130,TGT,deu,sgg,16,signsuisse.dsgs.6,False,1734353643.491,1734353692.206
deusgg0201,sockeye,134,TGT,deu,sgg,16,signsuisse.dsgs.6,False,1734353692.209,1734353721.185
deusgg0201,sockeye,136,TGT,deu,sgg,18,signsuisse.dsgs.6,False,1734353721.187,1734353739.885
deusgg0201,sockeye,139,TGT,deu,sgg,16,signsuisse.dsgs.6,False,1734353739.889,1734353778.118
deusgg0201,sockeye,141,TGT,deu,sgg,18,signsuisse.dsgs.6,False,1734353778.121,1734353799.701
deusgg0201,sockeye,144,TGT,deu,sgg,16,signsuisse.dsgs.6,False,1734353799.705,1734354049.05
deusgg0201,sockeye,1000006,TGT,deu,sgg,17,signsuisse.dsgs.6,True,1734354049.052,1734354052.818
deusgg0201,sockeye,145,TGT,deu,sgg,17,signsuisse.dsgs.7,False,1734354053.259,1734354081.783
deusgg0201,sockeye,146,TGT,deu,sgg,16,signsuisse.dsgs.7,False,1734354081.786,1734354105.584
deusgg0201,sockeye,147,TGT,deu,sgg,16,signsuisse.dsgs.7,False,1734354105.59,1734354133.271
deusgg0201,sockeye,148,TGT,deu,sgg,16,signsuisse.dsgs.7,False,1734354133.274,1734354200.1
deusgg0201,sockeye,149,TGT,deu,sgg,17,signsuisse.dsgs.7,False,1734354211.237,1734354228.132
deusgg0201,sockeye,150,TGT,deu,sgg,18,signsuisse.dsgs.7,False,1734354286.067,1734354310.85
deusgg0201,sockeye,152,TGT,deu,sgg,16,signsuisse.dsgs.7,False,1734354310.855,1734354367.699
deusgg0201,sockeye,161,TGT,deu,sgg,16,signsuisse.dsgs.7,False,1734354367.703,1734354423.765
deusgg0201,sockeye,164,TGT,deu,sgg,16,signsuisse.dsgs.7,False,1734354423.767,1734354499.964
deusgg0201,sockeye,165,TGT,deu,sgg,16,signsuisse.dsgs.7,False,1734354499.969,1734354541.596
deusgg0201,sockeye,1000007,TGT,deu,sgg,16,signsuisse.dsgs.7,True,1734354541.597,1734354544.948
deusgg0201,sockeye,168,TGT,deu,sgg,16,signsuisse.dsgs.8,False,1734354545.618,1734354572.029
deusgg0201,sockeye,169,TGT,deu,sgg,18,signsuisse.dsgs.8,False,1734354572.032,1734354617.163
deusgg0201,sockeye,170,TGT,deu,sgg,17,signsuisse.dsgs.8,False,1734354617.166,1734354644.961
deusgg0201,sockeye,173,TGT,deu,sgg,16,signsuisse.dsgs.8,False,1734354644.964,1734354710.329
deusgg0201,sockeye,174,TGT,deu,sgg,17,signsuisse.dsgs.8,False,1734354710.336,1734354758.263
deusgg0201,sockeye,176,TGT,deu,sgg,16,signsuisse.dsgs.8,False,1734354758.267,1734354798.894
deusgg0201,sockeye,177,TGT,deu,sgg,18,signsuisse.dsgs.8,False,1734354798.896,1734354813.328
deusgg0201,sockeye,179,TGT,deu,sgg,16,signsuisse.dsgs.8,False,1734354813.333,1734354848.179
deusgg0201,sockeye,182,TGT,deu,sgg,20,signsuisse.dsgs.8,False,1734354848.183,1734354907.511
deusgg0201,sockeye,183,TGT,deu,sgg,16,signsuisse.dsgs.8,False,1734354953.175,1734354957.544
deusgg0201,sockeye,1000008,TGT,deu,sgg,17,signsuisse.dsgs.8,True,1734354957.546,1734354963.409
deusgg0201,sockeye,184,TGT,deu,sgg,17,signsuisse.dsgs.9,False,1734354964.129,1734355025.659
deusgg0201,sockeye,186,TGT,deu,sgg,24,signsuisse.dsgs.9,False,1734355025.665,1734355039.693
deusgg0201,sockeye,187,TGT,deu,sgg,15,signsuisse.dsgs.9,False,1734355039.699,1734355072.692
deusgg0201,sockeye,188,TGT,deu,sgg,16,signsuisse.dsgs.9,False,1734355072.696,1734355132.859
deusgg0201,sockeye,194,TGT,deu,sgg,18,signsuisse.dsgs.9,False,1734355165.894,1734355192.608
deusgg0201,sockeye,196,TGT,deu,sgg,15,signsuisse.dsgs.9,False,1734355192.614,1734355210.776
deusgg0201,sockeye,197,TGT,deu,sgg,18,signsuisse.dsgs.9,False,1734355210.78,1734355222.358
