frafsl1e01,sockeye,30648,TGT,fra,fsl,9,signsuisse.lsf-ch.50,False,1738146642.409,1738146889.581
frafsl1e01,sockeye,30997,TGT,fra,fsl,0,signsuisse.lsf-ch.50,False,1738146889.614,1738146905.448
frafsl1e01,sign_mt_v2,41909,TGT,fra,fsl,28,signsuisse.lsf-ch.50,False,1738146905.48,1738146946.792
frafsl1e01,sockeye,30698,TGT,fra,fsl,6,signsuisse.lsf-ch.50,False,1738146946.826,1738146972.441
frafsl1e01,sockeye,30999,TGT,fra,fsl,16,signsuisse.lsf-ch.50,False,1738146972.47,1738147966.664
frafsl1e01,sockeye,30328,TGT,fra,fsl,5,signsuisse.lsf-ch.50,False,1738148186.15,1738148312.285
frafsl1e01,sockeye,30894,TGT,fra,fsl,7,signsuisse.lsf-ch.50,False,1738148312.318,1738148346.357
frafsl1e01,sockeye,30944,TGT,fra,fsl,8,signsuisse.lsf-ch.50,False,1738148346.389,1738148387.581
frafsl1e01,sign_mt_v2,40218,TGT,fra,fsl,44,signsuisse.lsf-ch.50,False,1738148387.613,1738148505.047
frafsl1e01,sign_mt_v2,40225,TGT,fra,fsl,21,signsuisse.lsf-ch.50,False,1738148598.519,1738148675.866
frafsl1e01,mix,1000050,TGT,fra,fsl,0,signsuisse.lsf-ch.50,True,1738148505.064,1738149192.439
frafsl1e01,sockeye,30303,TGT,fra,fsl,4,signsuisse.lsf-ch.51,False,1738149192.973,1738149826.628
frafsl1e01,sign_mt_v2,40318,TGT,fra,fsl,37,signsuisse.lsf-ch.51,False,1738154338.883,1738154371.836
frafsl1e01,sign_mt_v2,40758,TGT,fra,fsl,51,signsuisse.lsf-ch.51,False,1738154371.869,1738154415.724
frafsl1e01,sockeye,30693,TGT,fra,fsl,21,signsuisse.lsf-ch.51,False,1738154415.757,1738154436.684
frafsl1e01,sockeye,31996,TGT,fra,fsl,7,signsuisse.lsf-ch.51,False,1738154436.718,1738154452.217
frafsl1e01,sockeye,30686,TGT,fra,fsl,12,signsuisse.lsf-ch.51,False,1738154452.233,1738154477.18
frafsl1e01,sockeye,30383,TGT,fra,fsl,3,signsuisse.lsf-ch.51,False,1738154483.975,1738154510.173
frafsl1e01,sign_mt_v2,40615,TGT,fra,fsl,28,signsuisse.lsf-ch.51,False,1738154510.205,1738154566.214
frafsl1e01,sockeye,30877,TGT,fra,fsl,7,signsuisse.lsf-ch.51,False,1738154619.4,1738154726.232
frafsl1e01,sign_mt_v2,41992,TGT,fra,fsl,68,signsuisse.lsf-ch.51,False,1738149881.811,1738154875.313
frafsl1e01,mix,1000051,TGT,fra,fsl,23,signsuisse.lsf-ch.51,True,1738154477.197,1738154886.185
frafsl1e02,sockeye,30648,TGT,fra,fsl,0,signsuisse.lsf-ch.50,False,1746602794.546,1746603009.396
frafsl1e02,sockeye,30997,TGT,fra,fsl,1,signsuisse.lsf-ch.50,False,1746603009.409,1746603049.362
frafsl1e02,sign_mt_v2,41909,TGT,fra,fsl,15,signsuisse.lsf-ch.50,False,1746603049.374,1746603120.227
frafsl1e02,sockeye,30698,TGT,fra,fsl,0,signsuisse.lsf-ch.50,False,1746603120.239,1746603143.044
frafsl1e02,sockeye,30999,TGT,fra,fsl,0,signsuisse.lsf-ch.50,False,1746603143.049,1746603161.51
frafsl1e02,sign_mt_v2,40225,TGT,fra,fsl,0,signsuisse.lsf-ch.50,False,1746603161.52,1746603172.711
frafsl1e02,sockeye,30328,TGT,fra,fsl,0,signsuisse.lsf-ch.50,False,1746603172.722,1746603199.561
frafsl1e02,sockeye,30894,TGT,fra,fsl,3,signsuisse.lsf-ch.50,False,1746603199.567,1746603224.843
frafsl1e02,sockeye,30944,TGT,fra,fsl,0,signsuisse.lsf-ch.50,False,1746603224.855,1746603234.777
frafsl1e02,sign_mt_v2,40218,TGT,fra,fsl,16,signsuisse.lsf-ch.50,False,1746603234.782,1746603263.061
frafsl1e03,sign_mt_v2,40845,TGT,fra,fsl,48,signsuisse.lsf-ch.0,False,1743362941.172,1743363040.166
frafsl1e03,sign_mt_v2,40417,TGT,fra,fsl,17,signsuisse.lsf-ch.0,False,1743363046.475,1743363075.703
frafsl1e03,sign_mt_v2,40402,TGT,fra,fsl,16,signsuisse.lsf-ch.0,False,1743363075.718,1743363091.502
frafsl1e03,sockeye,31919,TGT,fra,fsl,2,signsuisse.lsf-ch.0,False,1743363091.521,1743363096.268
frafsl1e03,sign_mt_v2,40591,TGT,fra,fsl,16,signsuisse.lsf-ch.0,False,1743363096.285,1743363113.237
frafsl1e03,sockeye,30318,TGT,fra,fsl,2,signsuisse.lsf-ch.0,False,1743363113.252,1743363116.587
frafsl1e03,sockeye,30675,TGT,fra,fsl,1,signsuisse.lsf-ch.0,False,1743363116.603,1743363120.853
frafsl1e03,sign_mt_v2,40642,TGT,fra,fsl,17,signsuisse.lsf-ch.0,False,1743363120.868,1743363145.04
frafsl1e03,sockeye,31965,TGT,fra,fsl,1,signsuisse.lsf-ch.0,False,1743363145.058,1743363149.739
frafsl1e03,sign_mt_v2,41999,TGT,fra,fsl,24,signsuisse.lsf-ch.0,False,1743363207.08,1743363247.483
frafsl1e03,mix,1000000,TGT,fra,fsl,4,signsuisse.lsf-ch.0,True,1743363171.048,1743363253.063
frafsl1e03,sockeye,30172,TGT,fra,fsl,2,signsuisse.lsf-ch.1,False,1743363253.823,1743363384.425
frafsl1e03,sockeye,30849,TGT,fra,fsl,2,signsuisse.lsf-ch.1,False,1743363384.442,1743363387.455
frafsl1e03,sign_mt_v2,40873,TGT,fra,fsl,22,signsuisse.lsf-ch.1,False,1743363387.467,1743363477.03
frafsl1e03,sign_mt_v2,40653,TGT,fra,fsl,33,signsuisse.lsf-ch.1,False,1743363477.048,1743363505.6
