sentence_id,sign_mt,sockeye
0,1.8767918724144663,1.4060995522774538
1,1.1260992773097867,0.9111468156031577
2,3.139429769377015,2.4365754669534803
3,2.676096770908527,1.644199588734444
4,1.255451369775321,1.1541228485024142
5,0.8415093794621573,0.7617600165168941
6,1.27575430565104,0.8857530156129336
7,0.7602814543852787,0.8330234186334264
8,1.0554382259468456,0.800488194019015
9,1.390206863277913,0.9378360713414537
10,0.9116220572989804,1.0572311256721814
11,1.2819409756409474,1.5718722082062535
12,2.4814363275740243,1.334250037299208
13,1.6901294236606188,1.5108042353050446
14,1.0275348833613873,1.2912788035891503
15,1.5969285435388287,1.4196549071492353
16,1.3602949850605983,1.0205667459878351
17,0.8135904189908072,1.2647405110285548
18,1.3877840610551493,1.1659994189608902
19,1.194635337239519,0.9110885960578592
20,1.0903430901981537,1.2685567052924704
21,1.0787591631758453,1.2471677182925633
22,0.7483694384835016,0.9076798092642182
23,1.2153235348554978,0.9417573495232998
24,1.3595319978093277,1.0197082513628037
25,0.783850236884913,0.8267502835738902
26,1.449847779145744,1.398828721199351
27,1.6274759443180689,1.0809978834977843
28,0.7555011305955462,0.7230447048395017
29,1.0973294499413293,0.9059143469757458
30,1.2774426948727302,0.9646954590694833
31,1.9729969345616127,1.5587792884715148
32,1.1657170080630759,0.9105497183838459
33,1.9003654633169773,1.4053309414086081
34,1.2967853707256838,0.974638907745067
35,1.3420098789790638,0.9137921995724702
36,1.0717244357072928,1.1372440204395091
37,1.2645285324736582,1.1765375841483903
38,1.4502178748977195,1.501650778328275
39,1.217402201015276,0.9234966912047465
40,1.4694961808641538,1.3949938336540615
41,1.3717165881443323,1.3956455274909292
42,0.7356060977232446,0.9901592549264411
43,0.7720703925106707,0.8819371930729403
44,1.3794285662308856,1.2748093923740782
45,1.1264152540231345,0.7728636731384254
46,1.7162155532302763,1.3097140001292604
47,1.3690919997029678,0.6977652358729349
48,0.8412948889609113,0.8606629629357613
49,1.8577017183031566,1.5422078530188368
50,1.087853046724905,1.22354277861687
51,1.053904004494054,1.2103477676609917
52,0.8312160573947484,1.3367604287081076
53,1.2267858901547788,1.4796985724889258
54,1.6635570326755134,1.203299286858431
55,1.7117864666196851,1.2665802657261371
56,0.7790179169835465,0.889486339832834
57,1.0917013570789198,1.0371070151023634
58,2.326081751803939,2.1574524229373417
59,1.5481377577449262,1.0291101931323339
60,1.9005665934020264,1.3529450400154288
61,0.8536955679504207,0.8819457597409889
62,1.529321823128312,1.06001957285003
63,1.2021098518971973,1.4993203846568097
64,1.6524099516736477,0.8146013222650199
65,2.259142030818995,2.3036971123420584
66,1.0426129579322267,1.1913315323112854
67,1.2709033264943095,1.0788646006644862
68,0.923440243216666,1.0501977487457723
69,1.545286978129667,1.6536779391017613
70,1.5081798757772746,1.0449036743687201
71,1.9433384290374676,1.4508807025825186
72,0.8763820139738593,1.268606821921962
73,1.8480815149825482,1.6180799747196075
74,1.7850225908142956,1.3363680190081837
75,1.622122323965452,1.6382890636418193
76,1.3977211540904575,1.3424377616392074
77,1.4202959354738947,1.0567465214540939
78,1.3878953249528496,1.1653925507173606
79,1.2459145474744522,0.8285704239242417
80,0.9270746910432106,1.0544873165984079
81,0.9433507228381408,1.002939107117981
82,1.2931447845031012,1.263891154855401
83,0.8244496282099485,0.6884360049661444
84,1.8801925229963898,1.1747996390599815
85,1.1674828225673648,0.9464096138474554
86,1.3557706032214862,0.9122771928916867
87,1.5188148499597787,1.267995346992869
88,0.8013196738514224,1.0117993690377436
89,0.6409616174735668,0.7614769047007747
90,1.6665425857328937,1.2958503566124198
